Enigmatec,enterprise,c:9372,GBR,London,14000000,series-c+,2002-04-01
Synchronica,mobile,c:9735,GBR,Royal Tunbridge Wells,3900000,series-b,2004-01-01
Synchronica,mobile,c:9735,GBR,Royal Tunbridge Wells,3700000,series-a,2004-01-01
Synchronica,mobile,c:9735,GBR,Royal Tunbridge Wells,10000000,series-c+,2004-01-01
Webtogs,ecommerce,c:10810,GBR,Wincanton,,angel,2008-01-01
Qpyn,mobile,c:11033,GBR,London,891177,angel,2003-01-01
Dopplr,web,c:836,GBR,London,,angel,
WorkHound,search,c:3352,GBR,London,950000,series-a,2007-02-01
Tailgate Technologies,advertising,c:12094,GBR,London,,series-a,2007-07-01
TripShake,web,c:12177,GBR,London,,angel,2008-06-23
myThings,advertising,c:5454,GBR,London,8000000,series-b,2005-01-01
SkillsTrak,enterprise,c:12278,GBR,Leeds,640000,angel,2006-06-10
The Game Creators,games_video,c:12375,GBR,Macclesfiled,25000,angel,1999-11-01
Ukash,web,c:12412,GBR,London,14400000,venture,2001-01-01
Pumant,software,c:12610,GBR,Birmingham,1200000,angel,2005-08-11
uberVU,web,c:12839,GBR,London,73105,angel,2008-11-01
Playfish,games_video,c:3213,GBR,London,17000000,series-b,2007-10-01
Stubmatic,ecommerce,c:13007,GBR,Quedgeley,,angel,2007-07-01
Salespush.com,enterprise,c:13149,GBR,London,290000,angel,2008-04-01
eCourier.co.uk,web,c:13180,GBR,London,1602870,series-a,2003-09-18
eCourier.co.uk,web,c:13180,GBR,London,3642190,series-a,2003-09-18
eCourier.co.uk,web,c:13180,GBR,London,3761686,series-a,2003-09-18
Illumix Software,software,c:13512,GBR,London,3000000,series-a,2008-04-01
eCourier.co.uk,web,c:13180,GBR,London,6064607,series-b,2003-09-18
PharmiWeb Solutions,web,c:13667,GBR,London,414041,angel,2003-10-01
Mobyko,mobile,c:13750,GBR,London,,series-a,2006-01-01
Tiberium,software,c:13801,GBR,London,98064,angel,2004-04-20
Ecommo,ecommerce,c:13841,GBR,Montrose,58511,angel,2008-06-05
Moviestorm,software,c:4074,GBR,London,3000000,series-a,2005-06-01
Prospectvision,enterprise,c:14015,GBR,London,139411,angel,2008-05-01
Synthesio,software,c:14152,GBR,London,60000,angel,2006-06-01
Dexmo,network_hosting,c:14171,GBR,London,105000,angel,2006-09-01
Mayfair Gaming Group,mobile,c:14391,GBR,Alderney,250000,angel,2008-09-06
Best Before Media,news,c:14437,GBR,London,1470552,angel,2002-01-01
CompareAway,web,c:9122,GBR,Durham,1003682,angel,2009-03-01
MessageBunker,enterprise,c:14649,GBR,Hertfordshire,165543,angel,2008-07-01
Adjug,advertising,c:14654,GBR,London,6500000,series-b,2007-01-01
Audium Semiconductor,hardware,c:14655,GBR,Clifton,8500000,series-a,
Betfair,web,c:2361,GBR,London,,venture,2000-01-01
Telnic,search,c:9001,GBR,London,35000000,venture,2000-01-01
artaculous,games_video,c:15229,GBR,London,10000,angel,2007-08-01
Sell My Timeshare NOW,travel,c:15427,GBR,London,8500000,venture,2008-01-01
Taptu,news,c:1959,GBR,London,9914102,series-b,2007-10-01
Songkick,music,c:1103,GBR,London,3500000,series-a,2007-06-01
CloudPay.net,software,c:15534,GBR,Salisbury Wilts,30000000,series-a,
mydeco,web,c:15607,GBR,London,14529276,series-a,2007-02-01
mydeco,web,c:15607,GBR,London,5150000,series-a,2007-02-01
MT DIGITAL MEDIA,web,c:15750,GBR,TBD,32000000,venture,
Kaazing,enterprise,c:15913,GBR,London,1000000,series-a,2007-05-01
Velocix,games_video,c:4040,GBR,London,25000000,series-c+,2002-01-01
Quick TV,enterprise,c:16651,GBR,Newcastle,1770588,series-a,2007-11-01
Quick TV,enterprise,c:16651,GBR,Newcastle,569311,angel,2007-11-01
Spoonfed,games_video,c:16923,GBR,London,160394,angel,2006-04-01
Spoonfed,games_video,c:16923,GBR,London,789211,angel,2006-04-01
FanDuel,sports,c:2640,GBR,New York,1200000,series-a,2007-11-12
Emote Games,software,c:17061,GBR,London,7994815,venture,
TweetDeck,software,c:7671,GBR,London,300000,angel,2008-07-04
Epoq,legal,c:17254,GBR,London,16554339,venture,1994-01-01
Zoopla,real_estate,c:12900,GBR,London,5440000,series-b,2007-06-01
CacheLogic,software,c:17458,GBR,London,25000000,series-c+,2002-01-01
CacheLogic,software,c:17458,GBR,London,20000000,series-c+,2002-01-01
Dial a Dealer,other,c:17635,GBR,London,140000,angel,2006-01-01
TranslateMedia,web,c:17756,GBR,London,250000,angel,2004-01-01
Cambridge Broadband Networks,network_hosting,c:18323,GBR,London,7500000,venture,2000-01-01
PopJam,web,c:18740,GBR,United Kingdom - Other,,angel,2008-07-01
The Filter,software,c:546,GBR,Bath,1200000,series-b,2004-01-01
Mtivity,software,c:19006,GBR,London,7080000,series-c+,1999-01-01
omelett.es,software,c:19044,GBR,Coventry,43833,angel,2009-01-01
Mendeley,social,c:19277,GBR,London,2000000,series-a,2008-01-01
VisualDNA,advertising,c:913,GBR,London,13550000,series-b,2006-08-01
VisConPro,ecommerce,c:19412,GBR,London,480741,angel,2002-04-18
quietrevolution,cleantech,c:19803,GBR,London,10234700,series-a,2005-05-01
ARKeX,consulting,c:20048,GBR,London,7356643,series-a,2004-01-01
Atraverda,cleantech,c:20049,GBR,Abertillery,11985784,series-a,2005-01-01
BioVex,biotech,c:20050,GBR,Oxon,35000000,series-c+,2006-01-01
CamSemi,cleantech,c:20051,GBR,London,5987940,series-a,2002-01-01
Futuretec,cleantech,c:20052,GBR,Aberdeen,8065398,series-a,2005-01-01
Chronicle Solutions,network_hosting,c:20055,GBR,London,5520000,series-a,2001-01-01
Cmed,consulting,c:20057,GBR,London,5000000,series-a,1999-01-01
Essential Viewing,enterprise,c:20059,GBR,Glasgow,2180176,series-a,1999-01-01
Fotech,cleantech,c:20060,GBR,London,12911358,series-a,2000-01-01
ip.access,software,c:20064,GBR,Cambourne,14683330,venture,2000-01-01
KAL,software,c:20154,GBR,Edinburgh,3493737,venture,1989-01-01
Sift,software,c:20167,GBR,Bristol,,angel,1996-07-01
Sift,software,c:20167,GBR,Bristol,4126789,series-a,1996-07-01
RadioScape,hardware,c:20168,GBR,London,22274927,series-a,1996-01-01
Surfkitchen,mobile,c:20172,GBR,London,17414120,series-a,1999-01-01
Studentbox,other,c:20219,GBR,London,,angel,2008-01-01
Verisim,software,c:20392,GBR,Edinburgh,2205565,series-a,2001-01-01
Zeus,software,c:20395,GBR,London,5768326,series-c+,1995-01-01
Zinwave,mobile,c:20398,GBR,London,9961963,series-b,2005-01-01
Zoombu,search,c:20487,GBR,London,,angel,2008-07-01
Bundle Tech,ecommerce,c:20610,GBR,London,500000,angel,2009-01-01
goviral,games_video,c:20638,GBR,London,8820000,series-a,2005-01-01
BioVex,biotech,c:20050,GBR,Oxon,40000000,series-c+,2006-01-01
Musicmetric,music,c:20885,GBR,London,,series-a,2008-06-21
Musicmetric,music,c:20885,GBR,London,599275,angel,2008-06-21
Boatbookings.com,web,c:21006,GBR,London,,angel,2005-01-05
Cambridge Temperature Concepts,hardware,c:21186,GBR,London,,angel,2006-09-22
AMGas,cleantech,c:21202,GBR,Beds,,venture,
Aspects Software,mobile,c:21203,GBR,United Kingdom - Other,7761532,series-a,1986-01-01
Broadersheet,web,c:21275,GBR,London,,angel,2009-01-01
Specle,advertising,c:21487,GBR,London,220127,angel,2006-10-31
Teachable,ecommerce,c:21563,GBR,London,158568,angel,2007-09-01
niid.to,web,c:21634,GBR,Leeds,,angel,2008-08-01
FreeAgent,software,c:2465,GBR,Edinburgh,,angel,2007-02-19
MulliganPlus,web,c:22054,GBR,United Kingdom - Other,10000,angel,2007-12-13
Glasses Direct,ecommerce,c:3839,GBR,Groundwell,14553230,series-b,2004-01-01
Smarkets,sports,c:5332,GBR,London,210000,angel,2008-01-01
borro,finance,c:22421,GBR,London,2500000,series-a,2008-07-02
Kublax,web,c:3840,GBR,London,,angel,2007-08-01
Software Cellular Network,web,c:309,GBR,London,32770000,series-b,2007-07-01
ARKeX,consulting,c:20048,GBR,London,30690000,series-c+,2004-01-01
Promotion Space Group,advertising,c:22754,GBR,Wilmslow,,series-a,2003-03-01
Inuk Networks,games_video,c:2561,GBR,Abercynon,18560000,series-b,
Telinet,network_hosting,c:22718,GBR,London,21720000,venture,
Tipstar,ecommerce,c:23091,GBR,gateshead,212361,angel,2007-10-23
Exabre,web,c:545,GBR,Bath,8500000,venture,2005-01-01
RocketPlay,games_video,c:6475,GBR,London,1000000,venture,2007-11-01
Aria Networks,software,c:23323,GBR,London,3950000,series-a,2005-10-25
MMIC Solutions,semiconductor,c:23361,GBR,Herefordshire,5250000,series-a,2005-07-21
Garlik,software,c:23372,GBR,London,5000000,venture,2005-01-01
siXis,semiconductor,c:23373,GBR,Raleigh-Durham,5000000,series-a,
Gnodal,network_hosting,c:23418,GBR,Bristol,2190000,series-a,2007-03-09
Caspian Learning,software,c:23420,GBR,United Kingdom - Other,2950000,venture,
The Key Revolution,software,c:23429,GBR,Newbury,2460000,venture,
ZodBod,web,c:23440,GBR,Bath,41386,venture,2009-04-01
Cascade Technologies,semiconductor,c:23439,GBR,Stirling,1980000,series-c+,2003-01-01
Factonomy,software,c:23542,GBR,Musselburgh,1690000,series-b,2003-01-01
Domainex,biotech,c:23594,GBR,United Kingdom - Other,718000,venture,2001-01-01
eflow,software,c:23603,GBR,London,649000,venture,2004-01-01
CMS Global Technologies,software,c:23605,GBR,Swindon,589000,series-b,
nanoTherics,biotech,c:23608,GBR,Stoke-on-Trent,,series-a,2007-08-01
Warwick Warp,software,c:23634,GBR,Coventry,1190000,venture,
GO-SIM,web,c:23681,GBR,North Yorkshire,494000,series-b,
Autoquake,ecommerce,c:23695,GBR,London,11890000,series-b,2005-08-07
Breeze Tech,mobile,c:23697,GBR,London,1580000,venture,
Silver Lining Solutions,software,c:23705,GBR,Rugby,987000,venture,
Infoflow,software,c:23805,GBR,Sheffield,199000,venture,2006-01-01
YR Free,mobile,c:23817,GBR,Daresbury,71370,angel,2009-02-01
Seatwave,ecommerce,c:1961,GBR,London,17000000,series-c+,2006-01-01
